Year,OSHPD ID,Admission_Type,Count
2013,400548,"Infant, under 24 hrs old",700
2013,404046,Scheduled,2
2013,404046,Unscheduled,1289
2013,410782,Scheduled,673
2013,410782,Unscheduled,3114
2013,410804,Scheduled,1857
2013,410804,Unscheduled,5718
2013,410804,"Infant, under 24 hrs old",1464
2013,410806,Scheduled,1189
2013,410806,Unscheduled,4034
2013,410817,Scheduled,807
2013,410817,Unscheduled,6082
2013,410817,"Infant, under 24 hrs old",591
2013,410828,Scheduled,97
2013,410828,Unscheduled,2
2013,410852,Scheduled,4737
2013,410852,Unscheduled,9345
2013,410852,"Infant, under 24 hrs old",1950
2013,410852,Unknown,1
2013,410891,Scheduled,1410
2013,410891,Unscheduled,4168
2013,410891,"Infant, under 24 hrs old",1561
2013,414018,Scheduled,237
2013,420483,Scheduled,873
2013,420483,Unscheduled,640
2013,420491,Scheduled,925
2013,420491,Unscheduled,1552
2013,420491,"Infant, under 24 hrs old",428
2013,420491,Unknown,1
2013,420493,Scheduled,3784
2013,420493,Unscheduled,7317
2013,420493,"Infant, under 24 hrs old",2909
2013,420493,Unknown,6
2013,420514,Scheduled,6006
2013,420514,Unscheduled,11990
2013,420514,"Infant, under 24 hrs old",2364
2013,420514,Unknown,1
2013,420522,Scheduled,22
2013,420522,Unscheduled,157
2013,424002,Scheduled,1
2013,424002,Unscheduled,503
2013,424002,Unknown,1
2013,430705,Scheduled,381
2013,430705,Unscheduled,11376
2013,430705,"Infant, under 24 hrs old",368
2013,430763,Scheduled,6861
2013,430763,Unscheduled,11335
2013,430763,"Infant, under 24 hrs old",5097
2013,430763,Unknown,3
2013,430779,Scheduled,6194
2013,430779,Unscheduled,9620
2013,430779,"Infant, under 24 hrs old",3579
2013,430837,Scheduled,3210
2013,430837,Unscheduled,8248
2013,430837,"Infant, under 24 hrs old",3087
2013,430883,Scheduled,5509
2013,430883,Unscheduled,16471
2013,430883,"Infant, under 24 hrs old",3532
2013,430883,Unknown,109
2013,430905,Scheduled,10063
2013,430905,Unscheduled,15239
2013,430905,Unknown,1
2013,431506,Scheduled,2369
2013,431506,Unscheduled,8747
2013,431506,"Infant, under 24 hrs old",2100
2013,431506,Unknown,1
2013,434040,Scheduled,2528
2013,434040,Unscheduled,9073
2013,434040,"Infant, under 24 hrs old",4546
2013,434040,Unknown,6
2013,434051,Scheduled,22
2013,434138,Scheduled,353
2013,434138,Unscheduled,2620
2013,434138,"Infant, under 24 hrs old",550
2013,434153,Scheduled,5326
2013,434153,Unscheduled,15577
2013,434153,"Infant, under 24 hrs old",4374
2013,434218,Unscheduled,1194
2013,434220,Scheduled,497
2013,440755,Scheduled,2363
2013,440755,Unscheduled,8661
2013,440755,"Infant, under 24 hrs old",864
2013,444012,Scheduled,1297
2013,444012,Unscheduled,64
2013,444012,"Infant, under 24 hrs old",917
2013,444013,Scheduled,966
2013,444013,Unscheduled,3323
2013,444013,"Infant, under 24 hrs old",1281
2013,444029,Scheduled,2
2013,444029,Unscheduled,14
2013,450936,Scheduled,136
2013,450936,Unscheduled,316
2013,450936,"Infant, under 24 hrs old",60
2013,450940,Scheduled,907
2013,450940,Unscheduled,6171
2013,450949,Scheduled,2858
2013,450949,Unscheduled,9808
2013,450949,"Infant, under 24 hrs old",2054
2013,454012,Scheduled,1216
2013,454012,Unscheduled,1
2013,454013,Scheduled,210
2013,454013,Unscheduled,19
2013,470871,Scheduled,243
2013,470871,Unscheduled,839
2013,470871,"Infant, under 24 hrs old",149
2013,474007,Scheduled,260
2013,474007,Unscheduled,1420
2013,474007,"Infant, under 24 hrs old",190
2013,474007,Unknown,3
2013,480989,Scheduled,2421
2013,480989,Unscheduled,7732
2013,480989,"Infant, under 24 hrs old",2238
2013,480989,Unknown,1
2013,481015,Unscheduled,2357
2013,481094,Scheduled,693
2013,481094,Unscheduled,3830
2013,481094,"Infant, under 24 hrs old",642
2013,481357,Scheduled,494
2013,481357,Unscheduled,8114
2013,481357,"Infant, under 24 hrs old",1370
2013,481357,Unknown,21
2013,484044,Scheduled,890
2013,484044,Unscheduled,3534
2013,484044,"Infant, under 24 hrs old",105
2013,490919,Scheduled,1473
2013,490919,Unscheduled,4569
2013,490919,"Infant, under 24 hrs old",1605
2013,490964,Scheduled,80
2013,490964,Unscheduled,823
2013,491001,Scheduled,480
2013,491001,Unscheduled,2008
2013,491001,"Infant, under 24 hrs old",432
2013,491001,Unknown,3
2013,491064,Scheduled,1727
2013,491064,Unscheduled,9622
2013,491064,"Infant, under 24 hrs old",877
2013,491076,Scheduled,573
2013,491076,Unscheduled,1058
2013,491076,"Infant, under 24 hrs old",140
2013,491076,Unknown,2
2013,491338,Scheduled,271
2013,491338,Unscheduled,662
2013,494019,Scheduled,1522
2013,494019,Unscheduled,6437
2013,494019,"Infant, under 24 hrs old",1891
2013,494048,Scheduled,7
2013,494048,Unscheduled,111
2013,500852,Scheduled,1447
2013,500852,Unscheduled,21593
2013,500852,"Infant, under 24 hrs old",4004
2013,500867,Scheduled,1607
2013,500867,Unscheduled,7846
2013,500867,"Infant, under 24 hrs old",1308
2013,500867,Unknown,3
2013,500939,Scheduled,4663
2013,500939,Unscheduled,12443
2013,500939,"Infant, under 24 hrs old",1854
2013,500939,Unknown,18
2013,500954,Scheduled,207
2013,500954,Unscheduled,6
2013,500967,Scheduled,443
2013,500967,Unscheduled,883
2013,500967,"Infant, under 24 hrs old",121
2013,504038,Scheduled,695
2013,504038,Unscheduled,2
2013,514001,Scheduled,2
2013,514001,Unscheduled,265
2013,514030,Scheduled,569
2013,514030,Unscheduled,3
2013,514033,Unscheduled,408
2013,521041,Scheduled,314
2013,521041,Unscheduled,2610
2013,521041,"Infant, under 24 hrs old",647
2013,531059,Scheduled,56
2013,531059,Unscheduled,364
2013,540734,Scheduled,4638
2013,540734,Unscheduled,16732
2013,540734,"Infant, under 24 hrs old",4118
2013,540734,Unknown,52
2013,540798,Scheduled,2220
2013,540798,Unscheduled,4071
2013,540798,"Infant, under 24 hrs old",1605
2013,540816,Scheduled,425
2013,540816,Unscheduled,3757
2013,540816,"Infant, under 24 hrs old",1232
2013,554011,Scheduled,969
2013,554011,Unscheduled,3964
2013,554011,"Infant, under 24 hrs old",526
2013,554011,Unknown,3
2013,560203,Scheduled,1218
2013,560203,Unscheduled,2642
2013,560473,Scheduled,3653
2013,560473,Unscheduled,8030
2013,560473,"Infant, under 24 hrs old",2595
2013,560481,Scheduled,78
2013,560481,Unscheduled,11172
2013,560481,"Infant, under 24 hrs old",1773
2013,560492,Scheduled,5230
2013,560492,Unscheduled,9994
2013,560492,"Infant, under 24 hrs old",1903
2013,560492,Unknown,96
2013,560501,Scheduled,203
2013,560501,Unscheduled,826
2013,560508,Scheduled,457
2013,560508,Unscheduled,2468
2013,560525,Scheduled,484
2013,560525,Unscheduled,4635
2013,560525,"Infant, under 24 hrs old",621
2013,560529,Scheduled,2000
2013,560529,Unscheduled,8137
2013,560529,"Infant, under 24 hrs old",2438
2013,560838,Scheduled,158
2013,560838,Unscheduled,11
2013,571086,Scheduled,488
2013,571086,Unscheduled,3249
2013,571086,"Infant, under 24 hrs old",719
2013,571086,Unknown,1
2013,574010,Scheduled,795
2013,574010,Unscheduled,2638
2013,574010,"Infant, under 24 hrs old",1407
2013,580996,Scheduled,1617
2013,580996,Unscheduled,10553
2013,580996,"Infant, under 24 hrs old",2074
2014,100005,Scheduled,3157
2014,100005,Unscheduled,10108
2014,100005,"Infant, under 24 hrs old",4916
2014,100005,Unknown,2
2014,100697,Scheduled,54
2014,100697,Unscheduled,190
2014,100717,Scheduled,3920
2014,100717,Unscheduled,33965
2014,100717,"Infant, under 24 hrs old",6116
2014,100717,Unknown,36
2014,100797,Scheduled,526
2014,100797,Unscheduled,1529
2014,100797,"Infant, under 24 hrs old",1428
2014,100899,Scheduled,3244
2014,100899,Unscheduled,16552
2014,100899,"Infant, under 24 hrs old",3175
2014,100899,Unknown,1
2014,104023,Scheduled,1311
2014,104023,Unscheduled,387
2014,104047,Scheduled,2191
2014,104047,Unscheduled,3
2014,104062,Scheduled,1260
2014,104062,Unscheduled,5416
2014,104062,"Infant, under 24 hrs old",1215
2014,104089,Scheduled,2
2014,104089,Unscheduled,175
2014,105029,Scheduled,2849
2014,105029,Unscheduled,512
2014,10735,Scheduled,342
2014,10735,Unscheduled,2350
2014,10739,Scheduled,3445
2014,10739,Unscheduled,10776
2014,10739,"Infant, under 24 hrs old",6535
2014,10739,Unknown,6
2014,10776,Scheduled,2150
2014,10776,Unscheduled,8004
2014,10776,"Infant, under 24 hrs old",129
2014,10782,Scheduled,114
2014,10844,Scheduled,822
2014,10844,Unscheduled,1716
2014,10846,Scheduled,1827
2014,10846,Unscheduled,12579
2014,10846,"Infant, under 24 hrs old",1123
2014,10846,Unknown,3
2014,10856,Scheduled,2312
2014,10856,Unscheduled,6539
2014,10856,"Infant, under 24 hrs old",1097
2014,10858,Scheduled,1082
2014,10858,Unscheduled,4293
2014,10858,"Infant, under 24 hrs old",1094
2014,10887,Scheduled,478
2014,10937,Scheduled,2043
2014,10937,Unscheduled,8460
2014,10937,Unknown,7
2014,10967,Scheduled,647
2014,10967,Unscheduled,5079
2014,10967,"Infant, under 24 hrs old",793
2014,10987,Scheduled,2753
2014,10987,Unscheduled,8752
2014,10987,"Infant, under 24 hrs old",1848
2014,110889,Unscheduled,252
2014,121002,Scheduled,322
2014,121002,Unscheduled,1827
2014,121002,"Infant, under 24 hrs old",594
2014,121031,Scheduled,11
2014,121031,Unscheduled,25
2014,121051,Scheduled,191
2014,121051,Unscheduled,1275
2014,121051,"Infant, under 24 hrs old",358
2014,121080,Scheduled,1233
2014,121080,Unscheduled,5013
2014,121080,"Infant, under 24 hrs old",498
2014,121080,Unknown,7
2014,124004,Unscheduled,561
2014,130699,Scheduled,1494
2014,130699,Unscheduled,3452
2014,130699,"Infant, under 24 hrs old",1101
2014,130760,Scheduled,736
2014,130760,Unscheduled,4503
2014,130760,"Infant, under 24 hrs old",1879
2014,13619,Scheduled,216
2014,13619,Unscheduled,2460
2014,13687,Scheduled,504
2014,13687,Unscheduled,30
2014,14034,Scheduled,1
2014,14034,Unscheduled,4337
2014,14034,Unknown,1
2014,14050,Scheduled,3251
2014,14050,Unscheduled,4651
2014,14050,"Infant, under 24 hrs old",1440
2014,141273,Scheduled,136
2014,141273,Unscheduled,833
2014,141273,"Infant, under 24 hrs old",190
2014,141273,Unknown,1
2014,14132,Scheduled,358
2014,14132,Unscheduled,1355
2014,141338,Scheduled,18
2014,141338,Unscheduled,31
2014,14207,Unscheduled,1238
2014,14226,Unscheduled,620
2014,14233,Scheduled,1849
2014,14233,Unscheduled,6894
2014,14233,"Infant, under 24 hrs old",1379
2014,14233,Unknown,11
2014,14326,Scheduled,2456
2014,14326,Unscheduled,6911
2014,14326,"Infant, under 24 hrs old",1276
2014,14326,Unknown,3
2014,150706,Scheduled,857
2014,150706,Unscheduled,2360
2014,150706,"Infant, under 24 hrs old",835
2014,150722,Scheduled,2089
2014,150722,Unscheduled,12346
2014,150722,"Infant, under 24 hrs old",3199
2014,150736,Scheduled,1622
2014,150736,Unscheduled,7128
2014,150736,"Infant, under 24 hrs old",2746
2014,150737,Scheduled,118
2014,150737,Unscheduled,596
2014,150761,Scheduled,1857
2014,150761,Unscheduled,9601
2014,150761,"Infant, under 24 hrs old",2778
2014,150761,Unknown,1
2014,150775,Scheduled,31
2014,150775,Unscheduled,3562
2014,150782,Scheduled,239
2014,150782,Unscheduled,1972
2014,150782,"Infant, under 24 hrs old",458
2014,150788,Scheduled,2980
2014,150788,Unscheduled,15419
2014,150788,"Infant, under 24 hrs old",3496
2014,150788,Unknown,3
2014,150808,Unscheduled,127
2014,154022,Scheduled,1801
2014,154022,Unscheduled,32
2014,154022,Unknown,4
2014,154101,Scheduled,432
2014,154101,Unscheduled,3471
2014,154160,Unscheduled,592
2014,160787,Scheduled,393
2014,160787,Unscheduled,1869
2014,160787,"Infant, under 24 hrs old",2125
2014,164029,Scheduled,1541
2014,164029,Unscheduled,7856
2014,164029,"Infant, under 24 hrs old",305
2014,164029,Unknown,7
2014,171049,Scheduled,159
2014,171049,Unscheduled,1210
2014,171049,"Infant, under 24 hrs old",174
2014,171049,Unknown,2
2014,171395,Scheduled,425
2014,171395,Unscheduled,1191
2014,171395,"Infant, under 24 hrs old",268
2014,171395,Unknown,6
2014,184008,Scheduled,41
2014,184008,Unscheduled,1157
2014,184008,"Infant, under 24 hrs old",272
2014,190017,Scheduled,215
2014,190017,Unscheduled,4756
2014,190017,Unknown,9
2014,190020,Scheduled,6
2014,190020,Unscheduled,5125
2014,190034,Scheduled,2226
2014,190034,Unscheduled,17487
2014,190034,"Infant, under 24 hrs old",5214
2014,190045,Scheduled,3
2014,190045,Unscheduled,10
2014,190049,Scheduled,947
2014,190049,Unscheduled,3
2014,190052,Scheduled,762
2014,190053,Scheduled,1410
2014,190053,Unscheduled,9504
2014,190053,"Infant, under 24 hrs old",2701
2014,190081,Scheduled,2088
2014,190081,Unscheduled,7066
2014,190081,"Infant, under 24 hrs old",803
2014,190081,Unknown,1
2014,190110,Scheduled,2880
2014,190110,Unscheduled,7712
2014,190125,Scheduled,1220
2014,190125,Unscheduled,14553
2014,190125,"Infant, under 24 hrs old",4062
2014,190125,Unknown,2
2014,190137,Scheduled,498
2014,190137,Unscheduled,875
2014,190148,Scheduled,1204
2014,190148,Unscheduled,16036
2014,190148,"Infant, under 24 hrs old",799
2014,190150,Scheduled,161
2014,190150,Unscheduled,716
2014,190159,Scheduled,725
2014,190159,Unscheduled,2788
2014,190163,Unscheduled,6653
2014,190170,Scheduled,3524
2014,190170,Unscheduled,11367
2014,190170,"Infant, under 24 hrs old",253
2014,190170,Unknown,1
2014,190176,Scheduled,2977
2014,190176,Unscheduled,2925
2014,190176,Unknown,1
2014,190184,Scheduled,2
2014,190184,Unscheduled,6484
2014,190196,Scheduled,962
2014,190196,Unscheduled,3
2014,190196,"Infant, under 24 hrs old",1
2014,190196,Unknown,1
2014,190197,Scheduled,133
2014,190197,Unscheduled,3357
2014,190198,Scheduled,994
2014,190198,Unscheduled,5151
2014,190198,"Infant, under 24 hrs old",94
2014,190200,Scheduled,2418
2014,190200,Unscheduled,6990
2014,190200,"Infant, under 24 hrs old",3111
2014,190200,Unknown,2
2014,190232,Scheduled,146
2014,190232,Unscheduled,5528
2014,190232,Unknown,12
2014,190240,Scheduled,349
2014,190240,Unscheduled,7739
2014,190243,Scheduled,1117
2014,190243,Unscheduled,7786
2014,190243,"Infant, under 24 hrs old",1097
2014,190243,Unknown,17
2014,190256,Scheduled,805
2014,190256,Unscheduled,2247
2014,190256,"Infant, under 24 hrs old",487
2014,190280,Scheduled,122
2014,190280,Unscheduled,2314
2014,190298,Scheduled,522
2014,190298,Unscheduled,4637
2014,190298,"Infant, under 24 hrs old",777
2014,190298,Unknown,4
2014,190305,Scheduled,792
2014,190307,Scheduled,828
2014,190307,Unscheduled,6133
2014,190307,"Infant, under 24 hrs old",2446
2014,190307,Unknown,1
2014,190315,Scheduled,3555
2014,190315,Unscheduled,9192
2014,190315,"Infant, under 24 hrs old",4560
2014,190315,Unknown,1
2014,190317,Unscheduled,1008
2014,190323,Scheduled,4775
2014,190323,Unscheduled,15637
2014,190323,"Infant, under 24 hrs old",2379
2014,190323,Unknown,10
2014,190328,Scheduled,106
2014,190328,Unscheduled,1563
2014,190328,"Infant, under 24 hrs old",181
2014,190328,Unknown,9
2014,190352,Scheduled,71
2014,190352,Unscheduled,3455
2014,190352,"Infant, under 24 hrs old",447
2014,190380,Scheduled,829
2014,190380,Unscheduled,6455
2014,190382,Scheduled,2599
2014,190382,Unscheduled,9700
2014,190382,"Infant, under 24 hrs old",3609
2014,190382,Unknown,6
2014,190385,Scheduled,4255
2014,190385,Unscheduled,12190
2014,190385,"Infant, under 24 hrs old",3296
2014,190385,Unknown,22
2014,190392,Scheduled,5733
2014,190392,Unscheduled,6436
2014,190392,"Infant, under 24 hrs old",3738
2014,190400,Scheduled,6518
2014,190400,Unscheduled,18441
2014,190400,"Infant, under 24 hrs old",3275
2014,190400,Unknown,58
2014,190410,Scheduled,10
2014,190410,Unscheduled,2930
2014,190413,Scheduled,1631
2014,190413,Unscheduled,7177
2014,190413,Unknown,22
2014,190422,Scheduled,7147
2014,190422,Unscheduled,16362
2014,190422,"Infant, under 24 hrs old",3180
2014,190422,Unknown,12
2014,190429,Scheduled,7232
2014,190429,Unscheduled,17999
2014,190429,"Infant, under 24 hrs old",2500
2014,190429,Unknown,6
2014,190431,Scheduled,2972
2014,190431,Unscheduled,8951
2014,190431,"Infant, under 24 hrs old",2277
2014,190431,Unknown,4
2014,190432,Scheduled,1691
2014,190432,Unscheduled,7483
2014,190432,"Infant, under 24 hrs old",2189
2014,190432,Unknown,3
2014,190434,Scheduled,3825
2014,190434,Unscheduled,7863
2014,190434,"Infant, under 24 hrs old",1765
2014,190434,Unknown,26
2014,190449,Scheduled,2193
2014,190449,Unknown,5
2014,190462,Scheduled,868
2014,190462,Unscheduled,4266
2014,190468,Scheduled,1913
2014,190470,Scheduled,6234
2014,190470,Unscheduled,13295
2014,190470,"Infant, under 24 hrs old",2667
2014,190470,Unknown,47
2014,190475,Scheduled,114
2014,190475,Unscheduled,4835
2014,190475,Unknown,2
2014,190500,Scheduled,1381
2014,190500,Unscheduled,2758
2014,190517,Scheduled,4204
2014,190517,Unscheduled,8487
2014,190517,"Infant, under 24 hrs old",2686
2014,190521,Scheduled,1102
2014,190521,Unscheduled,5609
2014,190521,"Infant, under 24 hrs old",975
2014,190522,Scheduled,3267
2014,190522,Unscheduled,6682
2014,190522,"Infant, under 24 hrs old",1932
2014,190524,Scheduled,951
2014,190524,Unscheduled,7019
2014,190525,Scheduled,3913
2014,190525,Unscheduled,16383
2014,190525,Unknown,4
2014,190529,Scheduled,3236
2014,190529,Unscheduled,13630
2014,190529,"Infant, under 24 hrs old",2030
2014,190529,Unknown,2
2014,190534,Scheduled,483
2014,190534,Unscheduled,3347
2014,190534,Unknown,7
2014,190541,Scheduled,642
2014,190541,Unscheduled,205
2014,190541,Unknown,1
2014,190547,Scheduled,1127
2014,190547,Unscheduled,3885
2014,190547,"Infant, under 24 hrs old",1765
2014,190552,Scheduled,33
2014,190552,Unscheduled,23
2014,190555,Scheduled,11389
2014,190555,Unscheduled,33165
2014,190555,"Infant, under 24 hrs old",6656
2014,190568,Scheduled,2124
2014,190568,Unscheduled,12048
2014,190568,"Infant, under 24 hrs old",1269
2014,190568,Unknown,2
2014,190570,Scheduled,338
2014,190570,Unscheduled,2646
2014,190587,Scheduled,199
2014,190587,Unscheduled,5873
2014,190587,"Infant, under 24 hrs old",358
2014,190587,Unknown,1
2014,190630,Scheduled,3490
2014,190630,Unscheduled,15661
2014,190630,"Infant, under 24 hrs old",7174
2014,190631,Scheduled,3460
2014,190631,Unscheduled,16507
2014,190631,"Infant, under 24 hrs old",4067
2014,190636,Scheduled,2251
2014,190636,Unscheduled,13364
2014,190636,"Infant, under 24 hrs old",4164
2014,190636,Unknown,8
2014,190661,Scheduled,392
2014,190661,Unscheduled,2411
2014,190661,Unknown,3
2014,190673,Scheduled,956
2014,190673,Unscheduled,2139
2014,190673,"Infant, under 24 hrs old",532
2014,190680,Scheduled,1600
2014,190680,Unscheduled,4881
2014,190680,"Infant, under 24 hrs old",602
2014,190680,Unknown,15
2014,190681,Scheduled,282
2014,190681,Unscheduled,1
2014,190687,Scheduled,3379
2014,190687,Unscheduled,12884
2014,190687,"Infant, under 24 hrs old",1621
2014,190687,Unknown,1
2014,190696,Scheduled,405
2014,190696,Unscheduled,4688
2014,190696,"Infant, under 24 hrs old",336
2014,190696,Unknown,3
2014,190708,Scheduled,357
2014,190708,Unscheduled,5602
2014,190712,Scheduled,78
2014,190712,Unscheduled,1
2014,190754,Scheduled,1647
2014,190754,Unscheduled,17157
2014,190754,"Infant, under 24 hrs old",5141
2014,190754,Unknown,1
2014,190756,Scheduled,4267
2014,190756,Unscheduled,7555
2014,190756,"Infant, under 24 hrs old",2162
2014,190756,Unknown,18
2014,190758,Scheduled,3698
2014,190758,Unscheduled,12529
2014,190758,"Infant, under 24 hrs old",2610
2014,190758,Unknown,57
2014,190762,Scheduled,3851
2014,190762,Unscheduled,4632
2014,190766,Scheduled,108
2014,190766,Unscheduled,3019
2014,190782,Scheduled,2066
2014,190782,Unscheduled,68
2014,190784,Scheduled,801
2014,190796,Scheduled,7000
2014,190796,Unscheduled,14267
2014,190796,"Infant, under 24 hrs old",1784
2014,190796,Unknown,2
2014,190812,Scheduled,5436
2014,190812,Unscheduled,9638
2014,190812,"Infant, under 24 hrs old",3609
2014,190812,Unknown,1
2014,190818,Scheduled,1547
2014,190818,Unscheduled,4081
2014,190818,"Infant, under 24 hrs old",567
2014,190818,Unknown,5
2014,190857,Scheduled,126
2014,190857,Unscheduled,4
2014,190859,Scheduled,1292
2014,190859,Unscheduled,7131
2014,190859,"Infant, under 24 hrs old",861
2014,190878,Scheduled,3439
2014,190878,Unscheduled,15965
2014,190878,"Infant, under 24 hrs old",3837
2014,190878,Unknown,1
2014,190883,Scheduled,434
2014,190883,Unscheduled,8609
2014,190883,"Infant, under 24 hrs old",3446
2014,190883,Unknown,3
2014,190930,Scheduled,1058
2014,190930,Unscheduled,820
2014,190949,Scheduled,2067
2014,190949,Unscheduled,10119
2014,190949,"Infant, under 24 hrs old",1304
2014,191216,Scheduled,573
2014,191216,Unscheduled,878
2014,191216,Unknown,1
2014,191225,Scheduled,681
2014,191225,Unscheduled,41
2014,191227,Scheduled,2345
2014,191227,Unscheduled,16078
2014,191227,"Infant, under 24 hrs old",815
2014,191227,Unknown,8
2014,191228,Scheduled,5263
2014,191228,Unscheduled,25333
2014,191228,"Infant, under 24 hrs old",1036
2014,191228,Unknown,3
2014,191231,Scheduled,1232
2014,191231,Unscheduled,10904
2014,191231,"Infant, under 24 hrs old",584
2014,191306,Scheduled,2173
2014,191306,Unscheduled,1339
2014,191450,Scheduled,1843
2014,191450,Unscheduled,8814
2014,191450,"Infant, under 24 hrs old",1598
2014,191450,Unknown,2
2014,194010,Scheduled,863
2014,194010,Unscheduled,53
2014,194219,Scheduled,7759
2014,194219,Unscheduled,4144
2014,194219,Unknown,2
2014,194967,Unscheduled,105
2014,194981,Unscheduled,124
2014,196035,Scheduled,2766
2014,196035,Unscheduled,9829
2014,196035,"Infant, under 24 hrs old",2820
2014,196035,Unknown,1
2014,196168,Scheduled,1317
2014,196168,Unscheduled,13489
2014,196168,"Infant, under 24 hrs old",5979
2014,196168,Unknown,2
2014,196403,Scheduled,3324
2014,196403,Unscheduled,14840
2014,196403,"Infant, under 24 hrs old",3725
2014,196403,Unknown,1
2014,196404,Scheduled,570
2014,196404,Unscheduled,2
2014,196405,Scheduled,883
2014,196405,Unscheduled,7466
2014,196405,Unknown,15
2014,201281,Scheduled,1080
2014,201281,Unscheduled,2991
2014,201281,"Infant, under 24 hrs old",1401
2014,201281,Unknown,1
2014,204019,Scheduled,1448
2014,204019,Unscheduled,10553
2014,204019,"Infant, under 24 hrs old",951
2014,210992,Scheduled,1064
2014,210992,Unscheduled,3223
2014,210993,Scheduled,439
2014,211006,Scheduled,3234
2014,211006,Unscheduled,5604
2014,211006,"Infant, under 24 hrs old",1419
2014,211006,Unknown,2
2014,214034,Scheduled,201
2014,214034,Unscheduled,1115
2014,214034,Unknown,1
2014,220733,Scheduled,55
2014,220733,Unscheduled,175
2014,230949,Scheduled,372
2014,230949,Unscheduled,1112
2014,230949,Unknown,1
2014,231013,Scheduled,313
2014,231013,Unscheduled,919
2014,231013,"Infant, under 24 hrs old",133
2014,231396,Scheduled,481
2014,231396,Unscheduled,3178
2014,231396,"Infant, under 24 hrs old",824
2014,240924,Scheduled,280
2014,240924,Unscheduled,1205
2014,240924,"Infant, under 24 hrs old",700
2014,240924,Unknown,2
2014,240942,Scheduled,2665
2014,240942,Unscheduled,6363
2014,240942,"Infant, under 24 hrs old",2099
2014,244027,Scheduled,53
2014,244027,Unscheduled,474
2014,250955,Scheduled,13
2014,250955,Unscheduled,10
2014,250956,Scheduled,59
2014,250956,Unscheduled,163
2014,250956,"Infant, under 24 hrs old",1
2014,260011,Scheduled,218
2014,260011,Unscheduled,331
2014,260011,"Infant, under 24 hrs old",96
2014,270744,Scheduled,2985
2014,270744,Unscheduled,7853
2014,270744,"Infant, under 24 hrs old",1177
2014,270777,Scheduled,135
2014,270777,Unscheduled,1143
2014,270777,"Infant, under 24 hrs old",449
2014,270875,Scheduled,1682
2014,270875,Unscheduled,7937
2014,270875,"Infant, under 24 hrs old",1817
2014,274043,Scheduled,503
2014,274043,Unscheduled,6875
2014,274043,"Infant, under 24 hrs old",2529
2014,281047,Scheduled,894
2014,281047,Unscheduled,5637
2014,281047,"Infant, under 24 hrs old",834
2014,281047,Unknown,6
2014,281078,Scheduled,1359
2014,281078,Unscheduled,3631
2014,281078,"Infant, under 24 hrs old",253
2014,281078,Unknown,1
2014,291023,Scheduled,363
2014,291023,Unscheduled,4541
2014,291023,"Infant, under 24 hrs old",441
2014,291053,Scheduled,482
2014,291053,Unscheduled,1170
2014,291053,"Infant, under 24 hrs old",368
2014,291053,Unknown,2
2014,300032,Scheduled,1813
2014,300032,Unscheduled,9191
2014,300032,"Infant, under 24 hrs old",424
2014,300225,Scheduled,3129
2014,300225,Unscheduled,8650
2014,300225,"Infant, under 24 hrs old",1569
2014,301098,Scheduled,1325
2014,301098,Unscheduled,10203
2014,301098,"Infant, under 24 hrs old",1761
2014,301098,Unknown,6
2014,301127,Scheduled,710
2014,301127,Unscheduled,3
2014,301140,Scheduled,930
2014,301140,Unscheduled,1262
2014,301140,Unknown,1
2014,301155,Scheduled,6
2014,301155,Unscheduled,3653
2014,301175,Scheduled,2665
2014,301175,Unscheduled,15346
2014,301175,"Infant, under 24 hrs old",3709
2014,301188,Scheduled,850
2014,301188,Unscheduled,4895
2014,301188,"Infant, under 24 hrs old",1149
2014,301188,Unknown,2
2014,301205,Scheduled,9672
2014,301205,Unscheduled,14899
2014,301205,"Infant, under 24 hrs old",6256
2014,301209,Scheduled,24
2014,301209,Unscheduled,3430
2014,301234,Scheduled,78
2014,301234,Unscheduled,3556
2014,301234,"Infant, under 24 hrs old",463
2014,301248,Scheduled,895
2014,301248,Unscheduled,8626
2014,301248,"Infant, under 24 hrs old",1369
2014,301258,Scheduled,635
2014,301258,Unscheduled,2669
2014,301258,"Infant, under 24 hrs old",932
2014,301258,Unknown,3
2014,301262,Scheduled,2881
2014,301262,Unscheduled,13035
2014,301262,"Infant, under 24 hrs old",2717
2014,301262,Unknown,35
2014,301279,Scheduled,3927
2014,301279,Unscheduled,15398
2014,301279,"Infant, under 24 hrs old",1625
2014,301283,Scheduled,507
2014,301283,Unscheduled,5196
2014,301283,"Infant, under 24 hrs old",1797
2014,301297,Scheduled,492
2014,301297,Unscheduled,2675
2014,301304,Scheduled,5
2014,301304,Unscheduled,882
2014,301317,Scheduled,4529
2014,301317,Unscheduled,9570
2014,301317,"Infant, under 24 hrs old",2815
2014,301317,Unknown,2
2014,301337,Scheduled,545
2014,301337,Unscheduled,3499
2014,301340,Scheduled,7799
2014,301340,Unscheduled,11981
2014,301340,"Infant, under 24 hrs old",5008
2014,301342,Scheduled,2482
2014,301342,Unscheduled,10545
2014,301342,"Infant, under 24 hrs old",2301
2014,301342,Unknown,12
2014,301357,Scheduled,14
2014,301379,Scheduled,209
2014,301379,Unscheduled,5701
2014,301380,Scheduled,988
2014,301566,Scheduled,942
2014,301566,Unscheduled,5862
2014,301566,"Infant, under 24 hrs old",2039
2014,301566,Unknown,6
2014,304079,Scheduled,1090
2014,304079,Unscheduled,171
2014,304079,Unknown,4
