Year,OSHPD ID,Age Groups,Count
2012,214034,40-49,126
2012,214034,50-59,247
2012,214034,60-69,325
2012,214034,70-79,253
2012,214034,80+,511
2012,220733,19-Oct,1
2012,220733,20-29,7
2012,220733,30-39,4
2012,220733,40-49,11
2012,220733,50-59,21
2012,220733,60-69,32
2012,220733,70-79,41
2012,220733,80+,94
2012,230949,9-Jan,11
2012,230949,19-Oct,36
2012,230949,20-29,75
2012,230949,30-39,79
2012,230949,40-49,105
2012,230949,50-59,223
2012,230949,60-69,282
2012,230949,70-79,290
2012,230949,80+,245
2012,231013,Under 1,168
2012,231013,9-Jan,16
2012,231013,19-Oct,24
2012,231013,20-29,95
2012,231013,30-39,93
2012,231013,40-49,86
2012,231013,50-59,132
2012,231013,60-69,241
2012,231013,70-79,201
2012,231013,80+,338
2012,231013,Unknown,1
2012,231396,Under 1,935
2012,231396,9-Jan,47
2012,231396,19-Oct,166
2012,231396,20-29,690
2012,231396,30-39,532
2012,231396,40-49,333
2012,231396,50-59,485
2012,231396,60-69,598
2012,231396,70-79,481
2012,231396,80+,669
2012,240924,Under 1,746
2012,240924,9-Jan,26
2012,240924,19-Oct,106
2012,240924,20-29,477
2012,240924,30-39,250
2012,240924,40-49,87
2012,240924,50-59,62
2012,240924,60-69,67
2012,240924,70-79,93
2012,240924,80+,164
2012,240942,Under 1,3018
2012,240942,9-Jan,125
2012,240942,19-Oct,475
2012,240942,20-29,2172
2012,240942,30-39,1251
2012,240942,40-49,810
2012,240942,50-59,1245
2012,240942,60-69,1344
2012,240942,70-79,1249
2012,240942,80+,1472
2012,244027,19-Oct,39
2012,244027,20-29,131
2012,244027,30-39,158
2012,244027,40-49,125
2012,244027,50-59,90
2012,244027,60-69,15
2012,244027,70-79,2
2012,250955,40-49,3
2012,250955,50-59,5
2012,250955,60-69,1
2012,250955,70-79,14
2012,250955,80+,15
2012,250956,Under 1,3
2012,250956,9-Jan,3
2012,250956,19-Oct,1
2012,250956,20-29,7
2012,250956,30-39,5
2012,250956,40-49,23
2012,250956,50-59,35
2012,250956,60-69,62
2012,250956,70-79,45
2012,250956,80+,78
2012,260011,Under 1,121
2012,260011,9-Jan,11
2012,260011,19-Oct,35
2012,260011,20-29,111
2012,260011,30-39,81
2012,260011,40-49,76
2012,260011,50-59,110
2012,260011,60-69,95
2012,260011,70-79,54
2012,260011,80+,25
2012,270744,Under 1,1300
2012,270744,9-Jan,177
2012,270744,19-Oct,214
2012,270744,20-29,1110
2012,270744,30-39,1255
2012,270744,40-49,998
2012,270744,50-59,1488
2012,270744,60-69,1675
2012,270744,70-79,1713
2012,270744,80+,2390
2012,270777,Under 1,587
2012,270777,9-Jan,43
2012,270777,19-Oct,134
2012,270777,20-29,395
2012,270777,30-39,243
2012,270777,40-49,112
2012,270777,50-59,106
2012,270777,60-69,96
2012,270777,70-79,118
2012,270777,80+,152
2012,270875,Under 1,1829
2012,270875,9-Jan,228
2012,270875,19-Oct,352
2012,270875,20-29,1315
2012,270875,30-39,1212
2012,270875,40-49,855
2012,270875,50-59,1232
2012,270875,60-69,1419
2012,270875,70-79,1497
2012,270875,80+,1808
2012,274043,Under 1,3067
2012,274043,9-Jan,240
2012,274043,19-Oct,573
2012,274043,20-29,2106
2012,274043,30-39,1484
2012,274043,40-49,839
2012,274043,50-59,962
2012,274043,60-69,715
2012,274043,70-79,459
2012,274043,80+,314
2012,281047,Under 1,879
2012,281047,9-Jan,61
2012,281047,19-Oct,173
2012,281047,20-29,671
2012,281047,30-39,623
2012,281047,40-49,657
2012,281047,50-59,1061
2012,281047,60-69,1216
2012,281047,70-79,1313
2012,281047,80+,1976
2012,281078,Under 1,262
2012,281078,19-Oct,70
2012,281078,20-29,505
2012,281078,30-39,505
2012,281078,40-49,589
2012,281078,50-59,905
2012,281078,60-69,1353
2012,281078,70-79,947
2012,281078,80+,764
2012,291023,Under 1,530
2012,291023,9-Jan,47
2012,291023,19-Oct,118
2012,291023,20-29,458
2012,291023,30-39,367
2012,291023,40-49,333
2012,291023,50-59,646
2012,291023,60-69,905
2012,291023,70-79,869
2012,291023,80+,1597
2012,291053,Under 1,366
2012,291053,9-Jan,30
2012,291053,19-Oct,63
2012,291053,20-29,245
2012,291053,30-39,295
2012,291053,40-49,150
2012,291053,50-59,203
2012,291053,60-69,267
2012,291053,70-79,223
2012,291053,80+,177
2012,300032,Under 1,3048
2012,300032,9-Jan,4807
2012,300032,19-Oct,3169
2012,300032,20-29,71
2012,300225,Under 1,1785
2012,300225,19-Oct,122
2012,300225,20-29,1153
2012,300225,30-39,1669
2012,300225,40-49,1486
2012,300225,50-59,2025
2012,300225,60-69,1967
2012,300225,70-79,2001
2012,300225,80+,2354
2012,300225,Unknown,2
2012,301097,19-Oct,13
2012,301097,20-29,57
2012,301097,30-39,121
2012,301097,40-49,302
2012,301097,50-59,375
2012,301097,60-69,292
2012,301097,70-79,215
2012,301097,80+,202
2012,301098,Under 1,1907
2012,301098,19-Oct,324
2012,301098,20-29,1335
2012,301098,30-39,1401
2012,301098,40-49,1377
2012,301098,50-59,1837
2012,301098,60-69,1967
2012,301098,70-79,1973
2012,301098,80+,2495
2012,301127,20-29,4
2012,301127,30-39,9
2012,301127,40-49,35
2012,301127,50-59,79
2012,301127,60-69,151
2012,301127,70-79,230
2012,301127,80+,257
2012,301132,Under 1,5593
2012,301132,9-Jan,470
2012,301132,19-Oct,723
2012,301132,20-29,2809
2012,301132,30-39,3970
2012,301132,40-49,1955
2012,301132,50-59,2500
2012,301132,60-69,3229
2012,301132,70-79,2976
2012,301132,80+,3071
2012,301132,Unknown,2
2012,301140,19-Oct,138
2012,301140,20-29,235
2012,301140,30-39,198
2012,301140,40-49,308
2012,301140,50-59,428
2012,301140,60-69,328
2012,301140,70-79,256
2012,301140,80+,370
2012,301155,19-Oct,854
2012,301155,20-29,544
2012,301155,30-39,466
2012,301155,40-49,543
2012,301155,50-59,523
2012,301155,60-69,146
2012,301155,70-79,23
2012,301155,80+,6
2012,301175,Under 1,3552
2012,301175,9-Jan,722
2012,301175,19-Oct,784
2012,301175,20-29,2062
2012,301175,30-39,2229
2012,301175,40-49,1809
2012,301175,50-59,2429
2012,301175,60-69,2276
2012,301175,70-79,2281
2012,301175,80+,2319
2012,301188,Under 1,1435
2012,301188,19-Oct,341
2012,301188,20-29,1634
2012,301188,30-39,1411
2012,301188,40-49,1125
2012,301188,50-59,967
2012,301188,60-69,506
2012,301188,70-79,300
2012,301188,80+,198
2012,301205,Under 1,6050
2012,301205,19-Oct,245
2012,301205,20-29,2754
2012,301205,30-39,5317
2012,301205,40-49,2400
2012,301205,50-59,2932
2012,301205,60-69,3306
2012,301205,70-79,3360
2012,301205,80+,4305
2012,301209,19-Oct,35
2012,301209,20-29,199
2012,301209,30-39,286
2012,301209,40-49,540
2012,301209,50-59,643
2012,301209,60-69,525
2012,301209,70-79,524
2012,301209,80+,627
2012,301234,Under 1,229
2012,301234,19-Oct,47
2012,301234,20-29,213
2012,301234,30-39,272
2012,301234,40-49,342
2012,301234,50-59,512
2012,301234,60-69,536
2012,301234,70-79,612
2012,301234,80+,836
2012,301248,Under 1,1448
2012,301248,19-Oct,130
2012,301248,20-29,860
2012,301248,30-39,1033
2012,301248,40-49,756
2012,301248,50-59,1070
2012,301248,60-69,1325
2012,301248,70-79,1785
2012,301248,80+,2799
2012,301258,Under 1,1234
2012,301258,9-Jan,4
2012,301258,19-Oct,205
2012,301258,20-29,851
2012,301258,30-39,797
2012,301258,40-49,482
2012,301258,50-59,500
2012,301258,60-69,431
2012,301258,70-79,427
2012,301258,80+,483
2012,301262,Under 1,2994
2012,301262,19-Oct,328
2012,301262,20-29,1964
2012,301262,30-39,2346
2012,301262,40-49,1625
2012,301262,50-59,2151
2012,301262,60-69,2402
2012,301262,70-79,2358
2012,301262,80+,3176
2012,301279,Under 1,1666
2012,301279,9-Jan,188
2012,301279,19-Oct,1290
2012,301279,20-29,2671
2012,301279,30-39,2591
2012,301279,40-49,2619
2012,301279,50-59,2969
2012,301279,60-69,2542
2012,301279,70-79,1738
2012,301279,80+,1342
2012,301283,Under 1,1912
2012,301283,9-Jan,1
2012,301283,19-Oct,236
2012,301283,20-29,1136
2012,301283,30-39,1133
2012,301283,40-49,543
2012,301283,50-59,657
2012,301283,60-69,599
2012,301283,70-79,714
2012,301283,80+,1042
2012,301297,19-Oct,44
2012,301297,20-29,167
2012,301297,30-39,202
2012,301297,40-49,407
2012,301297,50-59,543
2012,301297,60-69,623
2012,301297,70-79,658
2012,301297,80+,986
2012,301304,Under 1,2
2012,301304,20-29,1
2012,301304,30-39,9
2012,301304,40-49,30
2012,301304,50-59,99
2012,301304,60-69,156
2012,301304,70-79,191
2012,301304,80+,244
2012,301317,Under 1,2689
2012,301317,19-Oct,125
2012,301317,20-29,1174
2012,301317,30-39,2240
2012,301317,40-49,1134
2012,301317,50-59,1438
2012,301317,60-69,2010
2012,301317,70-79,2494
2012,301317,80+,4780
2012,301317,Unknown,1
2012,301337,19-Oct,204
2012,301337,20-29,888
2012,301337,30-39,462
2012,301337,40-49,698
2012,301337,50-59,747
2012,301337,60-69,497
2012,301337,70-79,378
2012,301337,80+,633
2012,301340,Under 1,4874
2012,301340,19-Oct,681
2012,301340,20-29,3348
2012,301340,30-39,3202
2012,301340,40-49,2085
2012,301340,50-59,2602
2012,301340,60-69,2764
2012,301340,70-79,2710
2012,301340,80+,3017
2012,301342,Under 1,2146
2012,301342,19-Oct,127
2012,301342,20-29,1177
2012,301342,30-39,1729
2012,301342,40-49,1135
2012,301342,50-59,1822
2012,301342,60-69,2337
2012,301342,70-79,2731
2012,301342,80+,3975
2012,301357,Under 1,1
2012,301357,9-Jan,14
2012,301357,19-Oct,12
2012,301357,20-29,6
2012,301357,30-39,8
2012,301357,40-49,16
2012,301357,50-59,55
2012,301357,60-69,93
2012,301357,70-79,99
2012,301357,80+,145
2012,301379,19-Oct,62
2012,301379,20-29,230
2012,301379,30-39,322
2012,301379,40-49,655
2012,301379,50-59,1014
2012,301379,60-69,927
2012,301379,70-79,1112
2012,301379,80+,1459
2012,301380,20-29,8
2012,301380,30-39,12
2012,301380,40-49,43
2012,301380,50-59,94
2012,301380,60-69,216
2012,301380,70-79,270
2012,301380,80+,406
2012,301566,Under 1,2226
2012,301566,9-Jan,74
2012,301566,19-Oct,422
2012,301566,20-29,1645
2012,301566,30-39,1300
2012,301566,40-49,862
2012,301566,50-59,997
2012,301566,60-69,829
2012,301566,70-79,629
2012,301566,80+,771
2012,304079,19-Oct,2
2012,304079,20-29,22
2012,304079,30-39,26
2012,304079,40-49,68
2012,304079,50-59,157
2012,304079,60-69,292
2012,304079,70-79,365
2012,304079,80+,371
2012,304113,Under 1,636
2012,304113,9-Jan,711
2012,304113,19-Oct,494
2012,304159,Under 1,12
2012,304159,9-Jan,32
2012,304159,19-Oct,69
2012,304159,20-29,4
2012,304460,19-Oct,11
2012,304460,20-29,29
2012,304460,30-39,68
2012,304460,40-49,229
2012,304460,50-59,750
2012,304460,60-69,1272
2012,304460,70-79,1056
2012,304460,80+,484
2012,310791,9-Jan,6
2012,310791,19-Oct,42
2012,310791,20-29,129
2012,310791,30-39,162
2012,310791,40-49,352
2012,310791,50-59,580
2012,310791,60-69,782
2012,310791,70-79,767
2012,310791,80+,1082
2012,311000,Under 1,3162
2012,311000,9-Jan,195
2012,311000,19-Oct,438
2012,311000,20-29,2379
2012,311000,30-39,2413
2012,311000,40-49,1678
2012,311000,50-59,2370
2012,311000,60-69,2778
2012,311000,70-79,3156
2012,311000,80+,3801
2012,314024,Under 1,5382
2012,314024,9-Jan,558
2012,314024,19-Oct,840
2012,314024,20-29,2633
2012,314024,30-39,3055
2012,314024,40-49,1001
2012,314024,50-59,1508
2012,314024,60-69,2398
2012,314024,70-79,2502
2012,314024,80+,2586
2012,314024,Unknown,3
2012,314029,19-Oct,36
2012,314029,20-29,222
2012,314029,30-39,128
2012,314029,40-49,155
2012,314029,50-59,103
2012,314029,60-69,34
2012,314029,70-79,1
2012,320859,19-Oct,3
2012,320859,20-29,5
2012,320859,30-39,10
2012,320859,40-49,12
2012,320859,50-59,73
2012,320859,60-69,59
2012,320859,70-79,82
2012,320859,80+,106
2012,320986,Under 1,79
2012,320986,9-Jan,2
2012,320986,19-Oct,10
2012,320986,20-29,48
2012,320986,30-39,44
2012,320986,40-49,27
2012,320986,50-59,48
2012,320986,60-69,57
2012,320986,70-79,61
2012,320986,80+,68
2012,321016,9-Jan,2
2012,321016,19-Oct,2
2012,321016,20-29,9
2012,321016,30-39,10
2012,321016,40-49,10
2012,321016,50-59,32
2012,321016,60-69,32
2012,321016,70-79,30
2012,321016,80+,81
2012,330120,19-Oct,49
2012,330120,20-29,259
2012,330120,30-39,170
2012,330120,40-49,243
2012,330120,50-59,275
2012,330120,60-69,142
2012,330120,70-79,37
2012,330120,80+,15
2012,331152,Under 1,1518
2012,331152,9-Jan,170
2012,331152,19-Oct,280
2012,331152,20-29,1139
2012,331152,30-39,1022
2012,331152,40-49,969
2012,331152,50-59,1202
2012,331152,60-69,1183
2012,331152,70-79,1103
2012,331152,80+,1232
2012,331164,Under 1,3846
2012,331164,9-Jan,216
2012,331164,19-Oct,559
2012,331164,20-29,2563
2012,331164,30-39,2030
2012,331164,40-49,1551
2012,331164,50-59,2353
2012,331164,60-69,2845
2012,331164,70-79,2811
2012,331164,80+,2448
2012,331168,Under 1,35
2012,331168,9-Jan,88
2012,331168,19-Oct,177
2012,331168,20-29,457
2012,331168,30-39,625
2012,331168,40-49,1190
2012,331168,50-59,2136
2012,331168,60-69,3748
2012,331168,70-79,4738
2012,331168,80+,5793
2012,331194,Under 1,895
2012,331194,9-Jan,7
2012,331194,19-Oct,284
2012,331194,20-29,991
2012,331194,30-39,708
2012,331194,40-49,844
2012,331194,50-59,1417
2012,331194,60-69,1787
2012,331194,70-79,2028
2012,331194,80+,2821
2012,331216,Under 1,2729
2012,331216,9-Jan,477
2012,331216,19-Oct,594
2012,331216,20-29,1815
2012,331216,30-39,1100
2012,331216,40-49,557
2012,331216,50-59,855
2012,331216,60-69,930
2012,331216,70-79,1091
2012,331216,80+,871
2012,331226,19-Oct,33
2012,331226,20-29,182
2012,331226,30-39,133
2012,331226,40-49,215
2012,331226,50-59,177
2012,331226,60-69,84
2012,331226,70-79,36
2012,331226,80+,15
2012,331288,Under 1,196
2012,331288,9-Jan,29
2012,331288,19-Oct,88
2012,331288,20-29,190
2012,331288,30-39,149
2012,331288,40-49,123
2012,331288,50-59,162
2012,331288,60-69,159
2012,331288,70-79,162
2012,331288,80+,127
2012,331293,Under 1,2492
2012,331293,9-Jan,126
2012,331293,19-Oct,461
2012,331293,20-29,1584
2012,331293,30-39,1279
2012,331293,40-49,974
2012,331293,50-59,1304
2012,331293,60-69,1414
2012,331293,70-79,1146
2012,331293,80+,1057
2012,331293,Unknown,1
2012,331312,Under 1,3862
2012,331312,9-Jan,167
2012,331312,19-Oct,701
2012,331312,20-29,3120
2012,331312,30-39,2358
2012,331312,40-49,2160
2012,331312,50-59,3164
2012,331312,60-69,3348
2012,331312,70-79,2949
2012,331312,80+,3074
2012,331312,Unknown,1
2012,331326,Under 1,479
2012,331326,19-Oct,106
2012,331326,20-29,448
2012,331326,30-39,313
2012,331326,40-49,287
2012,331326,50-59,490
2012,331326,60-69,616
2012,331326,70-79,868
2012,331326,80+,1175
2012,332172,20-29,7
2012,332172,30-39,6
2012,332172,40-49,33
2012,332172,50-59,72
2012,332172,60-69,102
2012,332172,70-79,137
2012,332172,80+,112
2012,334018,19-Oct,21
2012,334018,20-29,92
2012,334018,30-39,103
2012,334018,40-49,177
2012,334018,50-59,376
2012,334018,60-69,533
2012,334018,70-79,848
2012,334018,80+,1242
2012,334025,Under 1,3110
2012,334025,9-Jan,111
2012,334025,19-Oct,381
2012,334025,20-29,1974
2012,334025,30-39,1844
2012,334025,40-49,997
2012,334025,50-59,1547
2012,334025,60-69,1982
2012,334025,70-79,1781
2012,334025,80+,1354
2012,334048,Under 1,963
2012,334048,9-Jan,12
2012,334048,19-Oct,135
2012,334048,20-29,743
2012,334048,30-39,611
2012,334048,40-49,375
2012,334048,50-59,448
2012,334048,60-69,517
2012,334048,70-79,542
2012,334048,80+,530
2012,334068,Under 1,3429
2012,334068,19-Oct,542
2012,334068,20-29,2819
2012,334068,30-39,2254
2012,334068,40-49,1840
2012,334068,50-59,2091
2012,334068,60-69,1996
2012,334068,70-79,2148
2012,334068,80+,2447
2012,334457,19-Oct,47
2012,334457,20-29,292
2012,334457,30-39,222
2012,334457,40-49,239
2012,334457,50-59,170
2012,334457,60-69,44
2012,334457,70-79,1
2012,334487,Under 1,2918
2012,334487,9-Jan,676
2012,334487,19-Oct,1753
2012,334487,20-29,4209
2012,334487,30-39,3223
2012,334487,40-49,3609
2012,334487,50-59,4147
2012,334487,60-69,2131
2012,334487,70-79,875
2012,334487,80+,706
2012,334589,Under 1,434
2012,334589,19-Oct,43
2012,334589,20-29,328
2012,334589,30-39,354
2012,334589,40-49,302
2012,334589,50-59,416
2012,334589,60-69,591
2012,334589,70-79,664
2012,334589,80+,580
2012,340913,9-Jan,1
2012,340913,19-Oct,98
2012,340913,20-29,432
2012,340913,30-39,579
2012,340913,40-49,1061
2012,340913,50-59,1755
2012,340913,60-69,2246
2012,340913,70-79,1917
2012,340913,80+,1922
2012,340913,Unknown,1
2012,340947,Under 1,2338
2012,340947,19-Oct,369
2012,340947,20-29,1798
2012,340947,30-39,1464
2012,340947,40-49,1664
2012,340947,50-59,2938
2012,340947,60-69,3335
2012,340947,70-79,2793
2012,340947,80+,2761
2012,340950,Under 1,2639
2012,340950,9-Jan,351
2012,340950,19-Oct,525
2012,340950,20-29,2295
2012,340950,30-39,1903
2012,340950,40-49,2082
2012,340950,50-59,3422
2012,340950,60-69,3084
2012,340950,70-79,2709
2012,340950,80+,3697
2012,340951,Under 1,1743
2012,340951,19-Oct,230
2012,340951,20-29,1364
2012,340951,30-39,1185
2012,340951,40-49,1036
2012,340951,50-59,1471
2012,340951,60-69,1626
2012,340951,70-79,1243
2012,340951,80+,1459
2012,341006,Under 1,2922
2012,341006,9-Jan,1906
2012,341006,19-Oct,1971
2012,341006,20-29,3034
2012,341006,30-39,3243
2012,341006,40-49,3448
2012,341006,50-59,5292
2012,341006,60-69,4624
2012,341006,70-79,2986
2012,341006,80+,2113
2012,341006,Unknown,1
2012,341051,19-Oct,93
2012,341051,20-29,552
2012,341051,30-39,833
2012,341051,40-49,1487
2012,341051,50-59,2632
2012,341051,60-69,2723
2012,341051,70-79,2192
2012,341051,80+,2256
2012,341052,Under 1,6801
2012,341052,9-Jan,1788
2012,341052,19-Oct,1646
2012,341052,20-29,3535
2012,341052,30-39,2751
2012,341052,40-49,1048
2012,341052,50-59,1175
2012,341052,60-69,1358
2012,341052,70-79,1414
2012,341052,80+,1464
2012,342344,Under 1,2568
2012,342344,9-Jan,172
2012,342344,19-Oct,397
2012,342344,20-29,1708
2012,342344,30-39,1674
2012,342344,40-49,985
2012,342344,50-59,1591
2012,342344,60-69,1833
2012,342344,70-79,1612
2012,342344,80+,1610
2012,342392,19-Oct,1385
2012,342392,20-29,1213
2012,342392,30-39,1058
2012,342392,40-49,954
2012,342392,50-59,822
2012,342392,60-69,251
2012,342392,70-79,46
2012,342392,80+,4
2012,344011,19-Oct,48
2012,344011,20-29,439
2012,344011,30-39,357
2012,344011,40-49,267
2012,344011,50-59,196
2012,344011,60-69,52
2012,344011,70-79,1
2012,344011,80+,3
2012,344017,9-Jan,123
2012,344017,19-Oct,918
2012,344017,20-29,412
2012,344017,30-39,338
2012,344017,40-49,348
2012,344017,50-59,320
2012,344017,60-69,148
2012,344017,70-79,41
2012,344017,80+,13
2012,344021,19-Oct,954
2012,344021,20-29,770
2012,344021,30-39,674
2012,344021,40-49,672
2012,344021,50-59,648
2012,344021,60-69,287
2012,344021,70-79,122
2012,344021,80+,29
2012,344029,Under 1,890
2012,344029,9-Jan,3
2012,344029,19-Oct,89
2012,344029,20-29,631
2012,344029,30-39,836
2012,344029,40-49,639
2012,344029,50-59,702
2012,344029,60-69,804
2012,344029,70-79,836
2012,344029,80+,1208
2012,344035,19-Oct,1
2012,344035,20-29,5
2012,344035,30-39,9
2012,344035,40-49,17
2012,344035,50-59,76
2012,344035,60-69,110
2012,344035,70-79,107
2012,344035,80+,75
2012,344114,Under 1,43
2012,344114,9-Jan,502
2012,344114,19-Oct,594
2012,344114,20-29,21
2012,344170,19-Oct,30
2012,344170,20-29,154
2012,344170,30-39,148
2012,344170,40-49,95
2012,344170,50-59,116
2012,344170,60-69,22
2012,344188,19-Oct,11
2012,344188,20-29,59
2012,344188,30-39,56
2012,344188,40-49,42
2012,344188,50-59,46
2012,344188,60-69,10
2012,344188,70-79,1
2012,350784,Under 1,438
2012,350784,9-Jan,53
2012,350784,19-Oct,97
2012,350784,20-29,338
2012,350784,30-39,284
2012,350784,40-49,217
2012,350784,50-59,257
2012,350784,60-69,266
2012,350784,70-79,306
2012,350784,80+,566
2012,361105,Under 1,243
2012,361105,19-Oct,47
2012,361105,20-29,285
2012,361105,30-39,153
